day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;814900;BANANAS;4807;22;;;;;4812;4;4814;22;;;4809.5;-1323.5625
1;814900;PEARLS;9995;22;;;;;10002;4;10005;22;;;9998.5;5906.0
1;815000;BANANAS;4809;4;4808;25;;;4815;26;;;;;4812.0;-1306.40625
1;815000;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;5906.0
1;815100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5906.0
1;815100;BANANAS;4808;28;;;;;4815;29;;;;;4811.5;-1315.3125
1;815200;PEARLS;9996;2;9995;27;;;10002;10;10004;2;10005;27;9999.0;5906.0
1;815200;BANANAS;4808;2;4807;27;;;4812;10;4814;29;;;4810.0;-1322.9296875
1;815300;BANANAS;4808;20;;;;;4814;20;;;;;4811.0;-1318.1640625
1;815300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5906.0
1;815400;PEARLS;9995;28;;;;;10002;2;10005;28;;;9998.5;5906.0
1;815400;BANANAS;4808;28;;;;;4813;2;4815;28;;;4810.5;-1306.0859375
1;815500;PEARLS;9995;22;;;;;9998;5;10000;3;10005;22;9996.5;5906.0
1;815500;BANANAS;4809;22;;;;;4816;22;;;;;4812.5;-1291.75
1;815600;PEARLS;9996;2;9995;22;;;9998;7;10004;2;10005;22;9997.0;5916.0
1;815600;BANANAS;4812;6;4809;24;;;4816;24;;;;;4814.0;-1289.6015625
1;815700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5920.0
1;815700;BANANAS;4810;1;4809;30;;;4816;31;;;;;4813.0;-1286.0859375
1;815800;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;5920.0
1;815800;BANANAS;4809;24;;;;;4814;9;4815;1;4816;23;4811.5;-1294.65625
1;815900;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5920.0
1;815900;BANANAS;4814;1;4809;27;;;4815;2;4816;25;;;4814.5;-1297.625
1;816000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5920.0
1;816000;BANANAS;4814;1;4809;25;;;4815;1;4816;24;;;4814.5;-1295.2734375
1;816100;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;-1286.28125
1;816100;PEARLS;10002;5;10000;5;9995;29;10005;29;;;;;10003.5;5920.0
1;816200;BANANAS;4810;23;;;;;4816;24;;;;;4813.0;-1281.78125
1;816200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5930.0
1;816300;BANANAS;4810;31;;;;;4817;31;;;;;4813.5;-1268.390625
1;816300;PEARLS;10000;4;9996;2;9995;29;10004;2;10005;29;;;10002.0;5930.0
1;816400;BANANAS;4811;2;4810;30;;;4817;32;;;;;4814.0;-1264.765625
1;816400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5930.0
1;816500;PEARLS;9998;3;9996;2;9995;23;10000;2;10004;2;10005;23;9999.0;5930.0
1;816500;BANANAS;4812;3;4811;25;;;4813;1;4817;25;;;4812.5;-1261.078125
1;816600;PEARLS;9998;10;9996;1;9995;24;10004;1;10005;24;;;10001.0;5930.0
1;816600;BANANAS;4811;11;4810;24;;;4817;25;;;;;4814.0;-1264.359375
1;816700;PEARLS;10002;4;9996;2;9995;25;10004;2;10005;25;;;10003.0;5930.0
1;816700;BANANAS;4810;27;;;;;4817;27;;;;;4813.5;-1272.484375
1;816800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5938.0
1;816800;BANANAS;4810;23;;;;;4817;23;;;;;4813.5;-1269.6953125
1;816900;PEARLS;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;5938.0
1;816900;BANANAS;4810;23;;;;;4816;1;4817;22;;;4813.0;-1275.328125
1;817000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5938.0
1;817000;BANANAS;4810;29;;;;;4816;2;4817;27;;;4813.0;-1277.03125
1;817100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5938.0
1;817100;BANANAS;4810;26;;;;;4816;27;;;;;4813.0;-1282.1015625
1;817200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5938.0
1;817200;BANANAS;4810;29;;;;;4816;29;;;;;4813.0;-1278.8984375
1;817300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5938.0
1;817300;BANANAS;4809;22;;;;;4815;2;4816;20;;;4812.0;-1293.8125
1;817400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5938.0
1;817400;BANANAS;4809;21;;;;;4815;1;4816;20;;;4812.0;-1293.2109375
1;817500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5938.0
1;817500;BANANAS;4808;28;;;;;4814;1;4815;28;;;4811.0;-1313.03125
1;817600;BANANAS;4813;1;4808;29;;;4815;29;;;;;4814.0;-1310.65625
1;817600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5938.0
1;817700;BANANAS;4814;1;4808;30;;;4815;30;;;;;4814.5;-1302.9765625
1;817700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5938.0
1;817800;BANANAS;4809;1;4808;28;;;4813;8;4815;29;;;4811.0;-1303.7890625
1;817800;PEARLS;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;5938.0
1;817900;BANANAS;4809;28;;;;;4816;28;;;;;4812.5;-1297.703125
1;817900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5938.0
1;818000;BANANAS;4808;20;;;;;4815;20;;;;;4811.5;-1305.9765625
1;818000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5938.0
1;818100;BANANAS;4809;25;;;;;4815;25;;;;;4812.0;-1299.1484375
1;818100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5938.0
1;818200;BANANAS;4809;31;;;;;4815;2;4816;29;;;4812.0;-1295.1484375
1;818200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5938.0
1;818300;BANANAS;4814;1;4810;10;4809;22;4815;2;4816;20;;;4814.5;-1295.7890625
1;818300;PEARLS;9998;10;9996;2;9995;20;10004;2;10005;20;;;10001.0;5938.0
1;818400;PEARLS;10000;3;9995;28;;;10002;7;10005;28;;;10001.0;5938.0
1;818400;BANANAS;4809;28;;;;;4814;8;4816;28;;;4811.5;-1291.40625
1;818500;BANANAS;4810;1;4809;27;;;4816;28;;;;;4813.0;-1282.4296875
1;818500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5938.0
1;818600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5938.0
1;818600;BANANAS;4810;25;;;;;4817;25;;;;;4813.5;-1270.3203125
1;818700;BANANAS;4810;20;;;;;4817;20;;;;;4813.5;-1272.3515625
1;818700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5938.0
1;818800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5938.0
1;818800;BANANAS;4810;25;;;;;4817;25;;;;;4813.5;-1272.59375
1;818900;BANANAS;4814;1;4809;30;;;4816;30;;;;;4815.0;-1289.6875
1;818900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5938.0
1;819000;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;5938.0
1;819000;BANANAS;4810;5;4809;28;;;4815;28;;;;;4812.5;-1299.96875
1;819100;BANANAS;4809;22;;;;;4815;1;4816;21;;;4812.0;-1295.890625
1;819100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;5938.0
1;819200;PEARLS;10002;2;9995;25;;;10005;25;;;;;10003.5;5938.0
1;819200;BANANAS;4808;25;;;;;4813;2;4815;25;;;4810.5;-1302.8984375
1;819300;BANANAS;4813;1;4808;28;;;4814;1;4815;27;;;4813.5;-1316.234375
1;819300;PEARLS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;5942.0
1;819400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5944.0
1;819400;BANANAS;4807;21;;;;;4814;21;;;;;4810.5;-1323.140625
1;819500;BANANAS;4807;25;;;;;4813;2;4814;23;;;4810.0;-1336.125
1;819500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5944.0
1;819600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5944.0
1;819600;BANANAS;4812;11;4808;21;;;4814;21;;;;;4813.0;-1319.2109375
1;819700;BANANAS;4807;20;;;;;4814;20;;;;;4810.5;-1323.046875
1;819700;PEARLS;9995;20;;;;;9998;8;10005;20;;;9996.5;5944.0
1;819800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5960.0
1;819800;BANANAS;4808;25;;;;;4815;25;;;;;4811.5;-1311.7265625
1;819900;PEARLS;9995;21;;;;;9998;1;10002;8;10005;21;9996.5;5960.0
1;819900;BANANAS;4809;21;;;;;4813;8;4815;21;;;4811.0;-1299.890625
1;820000;PEARLS;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;5962.0
1;820000;BANANAS;4810;9;4809;21;;;4815;21;;;;;4812.5;-1300.296875
1;820100;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;5962.0
1;820100;BANANAS;4813;2;4809;25;;;4814;8;4816;25;;;4813.5;-1293.4765625
1;820200;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5962.0
1;820200;BANANAS;4809;31;;;;;4815;31;;;;;4812.0;-1300.546875
1;820300;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5962.0
1;820300;BANANAS;4814;1;4809;23;;;4815;2;4816;21;;;4814.5;-1293.96875
1;820400;PEARLS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;5962.0
1;820400;BANANAS;4814;1;4812;4;4810;9;4815;2;4816;26;;;4814.5;-1295.015625
1;820500;BANANAS;4809;30;;;;;4816;30;;;;;4812.5;-1287.15625
1;820500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5962.0
1;820600;BANANAS;4810;30;;;;;4816;30;;;;;4813.0;-1280.6953125
1;820600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5962.0
1;820700;BANANAS;4815;1;4811;5;4810;30;4817;30;;;;;4816.0;-1271.703125
1;820700;PEARLS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;5962.0
1;820800;BANANAS;4810;20;;;;;4817;20;;;;;4813.5;-1268.4296875
1;820800;PEARLS;9995;20;;;;;10000;5;10005;20;;;9997.5;5962.0
1;820900;PEARLS;9995;28;;;;;9998;5;10005;28;;;9996.5;5962.0
1;820900;BANANAS;4810;28;;;;;4817;28;;;;;4813.5;-1266.21875
1;821000;PEARLS;9998;4;9996;1;9995;26;10004;1;10005;26;;;10001.0;5964.0
1;821000;BANANAS;4816;1;4811;5;4810;26;4817;27;;;;;4816.5;-1267.046875
1;821100;PEARLS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;5964.0
1;821100;BANANAS;4811;31;;;;;4816;2;4817;1;4818;30;4813.5;-1256.3203125
1;821200;PEARLS;9998;4;9995;28;;;10005;28;;;;;10001.5;5964.0
1;821200;BANANAS;4812;4;4811;28;;;4818;28;;;;;4815.0;-1255.4609375
1;821300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5964.0
1;821300;BANANAS;4810;28;;;;;4817;28;;;;;4813.5;-1262.4296875
1;821400;PEARLS;9996;2;9995;27;;;10002;3;10004;2;10005;27;9999.0;5964.0
1;821400;BANANAS;4811;2;4810;27;;;4815;3;4817;29;;;4813.0;-1264.1796875
1;821500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5964.0
1;821500;BANANAS;4810;27;;;;;4817;27;;;;;4813.5;-1276.46875
1;821600;PEARLS;10002;5;9995;22;;;10005;22;;;;;10003.5;5964.0
1;821600;BANANAS;4810;22;;;;;4817;22;;;;;4813.5;-1273.234375
1;821700;PEARLS;9995;26;;;;;10002;8;10005;26;;;9998.5;5974.0
1;821700;BANANAS;4810;26;;;;;4815;8;4817;26;;;4812.5;-1269.3671875
1;821800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5974.0
1;821800;BANANAS;4815;1;4810;24;;;4817;24;;;;;4816.0;-1271.1015625
1;821900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5974.0
1;821900;BANANAS;4810;24;;;;;4817;24;;;;;4813.5;-1266.359375
1;822000;BANANAS;4810;29;;;;;4817;29;;;;;4813.5;-1262.5390625
1;822000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5974.0
1;822100;BANANAS;4811;6;4810;23;;;4817;23;;;;;4814.0;-1267.84375
1;822100;PEARLS;10002;1;9998;6;9995;23;10005;23;;;;;10003.5;5974.0
1;822200;BANANAS;4816;1;4811;2;4810;20;4817;22;;;;;4816.5;-1266.859375
1;822200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5976.0
1;822300;BANANAS;4812;10;4811;23;;;4817;1;4818;22;;;4814.5;-1255.3125
1;822300;PEARLS;9998;10;9996;1;9995;22;10004;1;10005;22;;;10001.0;5976.0
1;822400;BANANAS;4810;29;;;;;4811;1;4815;10;4817;29;4810.5;-1268.2734375
1;822400;PEARLS;9996;2;9995;27;;;9998;1;10002;10;10004;2;9997.0;5976.0
1;822500;BANANAS;4810;23;;;;;4815;9;4816;1;4817;22;4812.5;-1274.34375
1;822500;PEARLS;9996;1;9995;22;;;10002;10;10004;1;10005;22;9999.0;5978.0
1;822600;BANANAS;4811;23;;;;;4817;23;;;;;4814.0;-1260.140625
1;822600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5978.0
1;822700;BANANAS;4810;28;;;;;4815;5;4817;28;;;4812.5;-1272.5078125
1;822700;PEARLS;10000;3;9996;2;9995;26;10002;5;10004;2;10005;26;10001.0;5978.0
1;822800;BANANAS;4814;4;4810;25;;;4817;25;;;;;4815.5;-1273.15625
1;822800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5978.0
1;822900;PEARLS;9995;28;;;;;10002;2;10005;28;;;9998.5;5978.0
1;822900;BANANAS;4810;28;;;;;4815;2;4817;28;;;4812.5;-1274.078125
1;823000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5978.0
1;823000;BANANAS;4810;28;;;;;4817;28;;;;;4813.5;-1273.109375
1;823100;BANANAS;4810;30;;;;;4817;30;;;;;4813.5;-1273.6328125
1;823100;PEARLS;10000;5;9995;30;;;10005;30;;;;;10002.5;5978.0
1;823200;BANANAS;4811;2;4810;30;;;4815;3;4817;32;;;4813.0;-1265.40625
1;823200;PEARLS;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;5978.0
1;823300;PEARLS;10000;2;9998;8;9996;2;10004;2;10005;27;;;10002.0;5978.0
1;823300;BANANAS;4812;8;4811;29;;;4817;2;4818;27;;;4814.5;-1255.484375
1;823400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5978.0
1;823400;BANANAS;4811;22;;;;;4817;1;4818;21;;;4814.0;-1256.9453125
1;823500;BANANAS;4813;1;4810;30;;;4816;30;;;;;4814.5;-1279.6796875
1;823500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5978.0
1;823600;BANANAS;4815;1;4809;25;;;4816;25;;;;;4815.5;-1287.96875
1;823600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5978.0
1;823700;PEARLS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;5978.0
1;823700;BANANAS;4809;28;;;;;4815;2;4816;26;;;4812.0;-1296.546875
1;823800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5980.0
1;823800;BANANAS;4809;29;;;;;4815;29;;;;;4812.0;-1301.765625
1;823900;BANANAS;4811;1;4809;1;4808;21;4815;22;;;;;4813.0;-1306.484375
1;823900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5980.0
1;824000;BANANAS;4809;2;4808;23;;;4815;25;;;;;4812.0;-1304.421875
1;824000;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;5980.0
1;824100;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;5982.0
1;824100;BANANAS;4809;30;;;;;4815;30;;;;;4812.0;-1298.609375
1;824200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5984.0
1;824200;BANANAS;4809;20;;;;;4815;21;;;;;4812.0;-1298.0546875
1;824300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5984.0
1;824300;BANANAS;4809;25;;;;;4815;25;;;;;4812.0;-1298.234375
1;824400;PEARLS;9995;30;;;;;10002;6;10005;30;;;9998.5;5984.0
1;824400;BANANAS;4808;30;;;;;4813;6;4815;30;;;4810.5;-1313.5625
1;824500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5984.0
1;824500;BANANAS;4808;2;4807;20;;;4814;22;;;;;4811.0;-1326.21875
1;824600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5984.0
1;824600;BANANAS;4808;22;;;;;4814;23;;;;;4811.0;-1319.671875
1;824700;PEARLS;9998;5;9995;23;;;10005;23;;;;;10001.5;5984.0
1;824700;BANANAS;4808;4;4807;23;;;4814;23;;;;;4811.0;-1327.40625
1;824800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5984.0
1;824800;BANANAS;4807;30;;;;;4814;30;;;;;4810.5;-1326.375
1;824900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5984.0
1;824900;BANANAS;4808;23;;;;;4814;23;;;;;4811.0;-1320.4765625
1;825000;BANANAS;4807;27;;;;;4814;27;;;;;4810.5;-1323.15625
1;825000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5984.0
1;825100;BANANAS;4807;27;;;;;4808;1;4814;27;;;4807.5;-1325.921875
1;825100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5984.0
1;825200;BANANAS;4807;24;;;;;4814;24;;;;;4810.5;-1325.859375
1;825200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5984.0
1;825300;BANANAS;4808;6;4807;30;;;4814;32;;;;;4811.0;-1326.8828125
1;825300;PEARLS;9998;4;9996;2;9995;30;10004;2;10005;30;;;10001.0;5984.0
1;825400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5984.0
1;825400;BANANAS;4811;5;4808;24;;;4814;24;;;;;4812.5;-1318.0390625
1;825500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5984.0
1;825500;BANANAS;4808;27;;;;;4809;3;4815;27;;;4808.5;-1315.5546875
1;825600;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5984.0
1;825600;BANANAS;4808;25;;;;;4814;2;4815;23;;;4811.0;-1314.96875
1;825700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5984.0
1;825700;BANANAS;4808;25;;;;;4815;25;;;;;4811.5;-1314.0546875
1;825800;PEARLS;9996;2;9995;26;;;10000;5;10004;2;10005;26;9998.0;5984.0
1;825800;BANANAS;4813;2;4809;2;4808;26;4815;28;;;;;4814.0;-1304.875
1;825900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5984.0
1;825900;BANANAS;4814;1;4809;1;4808;28;4815;29;;;;;4814.5;-1304.453125
1;826000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5984.0
1;826000;BANANAS;4809;2;4808;21;;;4815;23;;;;;4812.0;-1305.6875
1;826100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5984.0
1;826100;BANANAS;4813;8;4808;25;;;4814;25;;;;;4813.5;-1317.734375
1;826200;PEARLS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;5984.0
1;826200;BANANAS;4808;21;;;;;4815;21;;;;;4811.5;-1310.9375
1;826300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5986.0
1;826300;BANANAS;4809;25;;;;;4815;25;;;;;4812.0;-1298.75
1;826400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5986.0
1;826400;BANANAS;4808;20;;;;;4815;20;;;;;4811.5;-1302.3359375
1;826500;BANANAS;4809;1;4808;27;;;4815;27;;;;;4812.0;-1312.671875
1;826500;PEARLS;9998;1;9995;27;;;10005;27;;;;;10001.5;5986.0
1;826600;BANANAS;4809;9;4808;25;;;4815;25;;;;;4812.0;-1316.4921875
1;826600;PEARLS;9998;9;9995;25;;;10005;25;;;;;10001.5;5986.0
1;826700;BANANAS;4809;2;4808;24;;;4815;26;;;;;4812.0;-1306.015625
1;826700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5986.0
1;826800;BANANAS;4808;30;;;;;4815;30;;;;;4811.5;-1312.453125
1;826800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5986.0
1;826900;BANANAS;4809;1;4808;30;;;4813;8;4815;31;;;4811.0;-1302.5859375
1;826900;PEARLS;9996;1;9995;30;;;10002;8;10004;1;10005;30;9999.0;5986.0
1;827000;BANANAS;4808;31;;;;;4813;8;4815;31;;;4810.5;-1308.375
1;827000;PEARLS;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;5986.0
1;827100;BANANAS;4808;30;;;;;4813;2;4815;30;;;4810.5;-1307.5625
1;827100;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;5986.0
1;827200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5986.0
1;827200;BANANAS;4808;26;;;;;4814;1;4815;26;;;4811.0;-1313.0625
1;827300;BANANAS;4808;27;;;;;4814;27;;;;;4811.0;-1320.8671875
1;827300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5986.0
1;827400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5986.0
1;827400;BANANAS;4808;23;;;;;4814;23;;;;;4811.0;-1321.703125
1;827500;BANANAS;4808;22;;;;;4814;22;;;;;4811.0;-1321.5546875
1;827500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5986.0
1;827600;PEARLS;9996;2;9995;29;;;10000;5;10002;5;10004;2;9998.0;5986.0
1;827600;BANANAS;4808;2;4807;29;;;4812;5;4814;31;;;4810.0;-1322.6171875
1;827700;BANANAS;4808;22;;;;;4813;7;4815;22;;;4810.5;-1312.265625
1;827700;PEARLS;9996;2;9995;20;;;10002;7;10004;2;10005;20;9999.0;5986.0
1;827800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5986.0
1;827800;BANANAS;4807;27;;;;;4814;28;;;;;4810.5;-1325.3125
1;827900;BANANAS;4807;21;;;;;4812;10;4814;21;;;4809.5;-1326.296875
1;827900;PEARLS;9995;21;;;;;10002;10;10005;21;;;9998.5;5986.0
1;828000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5986.0
1;828000;BANANAS;4813;1;4808;24;;;4814;24;;;;;4813.5;-1318.1875
1;828100;BANANAS;4808;21;;;;;4814;21;;;;;4811.0;-1318.453125
1;828100;PEARLS;10000;2;9996;1;9995;20;10004;1;10005;20;;;10002.0;5986.0
1;828200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5986.0
1;828200;BANANAS;4809;2;4808;24;;;4815;26;;;;;4812.0;-1304.515625
1;828300;BANANAS;4808;28;;;;;4814;28;;;;;4811.0;-1321.109375
1;828300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5986.0
1;828400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5986.0
1;828400;BANANAS;4808;2;4807;25;;;4814;27;;;;;4811.0;-1325.046875
1;828500;BANANAS;4808;29;;;;;4814;1;4815;29;;;4811.0;-1314.484375
1;828500;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5986.0
1;828600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5986.0
1;828600;BANANAS;4808;27;;;;;4815;27;;;;;4811.5;-1305.953125
1;828700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;5986.0
1;828700;BANANAS;4809;2;4808;30;;;4815;30;;;;;4812.0;-1312.375
1;828800;PEARLS;9996;2;9995;30;;;9998;1;10002;2;10004;2;9997.0;5986.0
1;828800;BANANAS;4807;32;;;;;4812;2;4814;32;;;4809.5;-1329.5
1;828900;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;5988.0
1;828900;BANANAS;4808;11;4807;28;;;4814;29;;;;;4811.0;-1323.9375
1;829000;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;5988.0
1;829000;BANANAS;4807;21;;;;;4814;21;;;;;4810.5;-1336.0
1;829100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5990.0
1;829100;BANANAS;4807;25;;;;;4813;1;4814;24;;;4810.0;-1337.0234375
1;829200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5990.0
1;829200;BANANAS;4807;22;;;;;4814;22;;;;;4810.5;-1327.6484375
1;829300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5990.0
1;829300;BANANAS;4808;2;4807;24;;;4814;26;;;;;4811.0;-1323.078125
1;829400;BANANAS;4808;1;4807;25;;;4814;26;;;;;4811.0;-1322.8046875
1;829400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5990.0
1;829500;BANANAS;4808;2;4807;20;;;4814;22;;;;;4811.0;-1326.078125
1;829500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5990.0
1;829600;BANANAS;4813;1;4808;22;;;4814;22;;;;;4813.5;-1320.6171875
1;829600;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5990.0
1;829700;BANANAS;4808;29;;;;;4813;7;4815;29;;;4810.5;-1316.015625
1;829700;PEARLS;9995;29;;;;;10002;7;10005;29;;;9998.5;5992.0
1;829800;PEARLS;10002;3;9995;30;;;10005;30;;;;;10003.5;5992.0
1;829800;BANANAS;4808;30;;;;;4815;30;;;;;4811.5;-1312.5
1;829900;PEARLS;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;5998.0
1;829900;BANANAS;4810;4;4809;27;;;4815;27;;;;;4812.5;-1299.6953125
1;830000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5998.0
1;830000;BANANAS;4808;29;;;;;4815;29;;;;;4811.5;-1305.546875
1;830100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5998.0
1;830100;BANANAS;4813;1;4808;23;;;4815;23;;;;;4814.0;-1310.046875
1;830200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5998.0
1;830200;BANANAS;4809;1;4808;22;;;4815;23;;;;;4812.0;-1304.015625
1;830300;PEARLS;9998;5;9996;1;9995;20;10004;1;10005;20;;;10001.0;5998.0
1;830300;BANANAS;4809;6;4808;20;;;4811;4;4815;21;;;4810.0;-1306.96875
1;830400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5998.0
1;830400;BANANAS;4809;27;;;;;4815;27;;;;;4812.0;-1298.5078125
1;830500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5998.0
1;830500;BANANAS;4809;25;;;;;4815;2;4816;23;;;4812.0;-1295.625
1;830600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5998.0
1;830600;BANANAS;4809;24;;;;;4816;24;;;;;4812.5;-1297.7265625
